0,14.60002
1,17.70003
2,18.10003
3,13.60002
4,17.70003
5,6.499996
6,28.30007
7,15.60002
8,25.80006
9,11.10001
10,17.70003
11,24.50006
12,21.50005
13,12.80001
14,28.30007
15,27.80007
16,18.70004
17,8.799997
18,10.7
19,21.70005
20,20.00004
21,11.10001
22,14.50002
23,30.40008
24,16.00002
25,14.40002
26,14.80002
27,24.00006
28,6.599996
29,5.099998
30,9.4
31,13.70002
32,11.30001
33,14.80002
34,16.40003
35,14.20002
36,14.50002
37,15.40002
38,13.30001
39,8.999998
40,13.20001
41,15.20002
42,6.699996
43,23.10005
44,13.90002
45,12.70001
46,14.70002
47,7.299995
48,15.50002
49,17.10003
50,10.4
51,12.00001
52,16.30003
53,15.10002
54,12.90001
55,14.00002
56,13.10001
57,16.80003
58,22.50005
59,8.599997
60,18.60003
61,7.499995
62,17.40003
63,8.299995
64,13.70002
65,18.20003
66,7.799995
67,17.80003
68,8.999998
69,14.40002
70,13.40001
71,6.299996
72,13.00001
73,7.199996
74,9.299999
75,7.199996
76,11.10001
77,6.699996
78,12.80001
79,19.30004
80,16.10003
81,15.40002
82,10.90001
83,13.00001
84,31.40008
85,17.10003
86,15.00002
87,16.50003
88,8.199995
89,17.10003
90,14.80002
91,22.30005
92,20.10004
93,18.10003
94,12.50001
95,8.699997
96,10.3
97,11.30001
98,7.099996
99,20.30004
100,14.50002
