0,18.70004
1,19.10004
2,23.40005
3,10.6
4,12.80001
5,11.60001
6,14.30002
7,19.20004
8,19.30004
9,11.90001
10,18.10003
11,10.6
12,8.499996
13,20.60004
14,6.899996
15,20.20004
16,25.60006
17,21.40005
18,8.799997
19,9.800001
20,12.30001
21,6.499996
22,14.20002
23,25.00006
24,10.1
25,13.20001
26,9.199999
27,14.00002
28,14.30002
29,13.10001
30,16.70003
31,16.70003
32,12.40001
33,9.199999
34,7.599995
35,14.60002
36,21.70005
37,10.3
38,11.70001
39,8.699997
40,9.800001
41,12.70001
42,19.20004
43,18.90004
44,10.2
45,10.6
46,10.2
47,16.50003
48,13.30001
49,10.2
50,11.40001
51,10.5
52,12.30001
53,20.30004
54,9.6
55,16.00002
56,16.40003
57,12.60001
58,8.199995
59,23.60005
60,11.40001
61,16.10003
62,5.099998
63,5.099998
64,11.20001
65,11.30001
66,11.20001
67,14.00002
68,11.80001
69,4.899998
70,10.3
71,15.40002
72,10.6
73,13.20001
74,10.4
75,14.50002
76,8.599997
77,9.900002
78,19.70004
79,11.80001
80,5.499997
81,34.40005
82,9.900002
83,16.20003
84,20.10004
85,15.90002
86,5.599997
87,14.00002
88,11.70001
89,17.50003
90,5.399997
91,21.60005
92,16.20003
93,12.40001
94,15.60002
95,21.40005
96,21.70005
97,12.50001
98,4.999998
99,14.60002
100,8.799997
101,20.40004
102,17.80003
103,19.80004
104,5.399997
105,9.5
106,10.5
107,13.50002
108,14.50002
109,8.199995
110,16.10003
111,12.20001
112,15.90002
113,4.899998
114,20.30004
115,18.70004
116,10.1
117,23.80005
118,9.6
119,5.299997
120,9.099998
121,19.20004
122,4.999998
123,9.900002
124,21.90005
125,15.40002
126,5.299997
127,5.199997
128,15.00002
129,5.499997
130,24.70006
131,11.80001
132,13.00001
133,10.2
134,21.70005
135,14.80002
136,5.599997
137,5.899997
138,7.899995
139,9.900002
140,5.199997
141,14.50002
142,10.5
143,12.40001
144,16.40003
145,10.1
146,4.799998
147,18.40003
148,14.10002
149,9.5
150,8.499996
